ip;int;mac;exp;vrf
10.4.95.53;Vlan992;e4:27:71:01:c0:f0;2;IP-TV
10.4.95.59;Vlan992;1c:bb:a8:1b:ac:e3;1;IP-TV
10.4.95.63;Vlan992;1c:bb:a8:1a:55:f6;0;IP-TV
10.4.95.66;Vlan992;e4:27:71:54:99:ec;80;IP-TV
10.4.95.75;Vlan992;ec:4c:4d:72:1f:20;247;IP-TV
10.4.95.76;Vlan992;00:1a:79:0c:fa:bf;1;IP-TV
10.4.95.95;Vlan992;1c:bb:a8:1b:af:e2;4;IP-TV
10.4.95.97;Vlan992;e4:27:71:5f:dc:c3;179;IP-TV
10.4.95.101;Vlan992;00:1a:79:13:9f:8e;0;IP-TV
10.4.95.104;Vlan992;20:e5:64:f0:aa:b5;0;IP-TV
10.4.95.110;Vlan992;ec:4c:4d:f2:c1:dd;106;IP-TV
10.4.95.112;Vlan992;20:02:af:45:51:dc;3;IP-TV
10.4.95.119;Vlan992;ec:4c:4d:66:c9:80;180;IP-TV
10.4.95.121;Vlan992;e4:27:71:5d:30:58;130;IP-TV
10.4.95.125;Vlan992;e4:27:71:0c:b7:9c;3;IP-TV
10.4.95.136;Vlan992;e4:27:71:29:2e:13;75;IP-TV
10.4.95.140;Vlan992;e4:27:71:4d:0e:f6;11;IP-TV
10.4.95.148;Vlan992;5c:e3:0e:95:eb:81;178;IP-TV
10.4.95.157;Vlan992;00:1a:79:09:af:28;3;IP-TV
10.4.95.165;Vlan992;00:02:9b:93:17:1d;2;IP-TV
10.4.95.167;Vlan992;e4:27:71:11:6b:76;51;IP-TV
10.4.95.170;Vlan992;e4:27:71:5c:66:c7;82;IP-TV
10.4.95.183;Vlan992;00:02:9b:92:e3:ba;1;IP-TV
10.4.95.193;Vlan992;e4:27:71:18:67:c8;246;IP-TV
10.4.95.197;Vlan992;e4:27:71:5f:07:58;13;IP-TV
10.4.95.198;Vlan992;00:02:9b:89:50:6a;2;IP-TV
10.4.95.200;Vlan992;e4:27:71:11:74:7c;38;IP-TV
10.4.95.202;Vlan992;e4:27:71:1e:cb:21;237;IP-TV
10.4.95.203;Vlan992;1c:bb:a8:06:22:dd;60;IP-TV
10.4.95.211;Vlan992;e4:27:71:5f:07:50;117;IP-TV
10.4.95.214;Vlan992;e4:27:71:29:79:2e;2;IP-TV
10.4.95.234;Vlan992;e4:27:71:44:c7:77;15;IP-TV
10.4.95.238;Vlan992;e4:27:71:20:13:29;145;IP-TV
10.4.95.239;Vlan992;ec:4c:4d:66:7e:03;4;IP-TV
10.4.95.241;Vlan992;1c:bb:a8:01:3a:31;1;IP-TV
10.4.95.250;Vlan992;e4:27:71:0c:86:16;45;IP-TV
10.4.95.253;Vlan992;e4:27:71:62:5c:38;227;IP-TV
10.4.95.254;Vlan992;ec:4c:4d:f2:ca:e5;1;IP-TV
10.180.16.3;Vlan3522;5c:e3:0e:95:e1:4e;0;IP-TV
10.180.16.4;Vlan3522;e4:27:71:65:b3:2d;0;IP-TV
10.180.16.5;Vlan3522;1c:bb:a8:1b:ab:ab;0;IP-TV
10.180.16.8;Vlan3522;1c:bb:a8:19:c4:ac;0;IP-TV
10.180.16.9;Vlan3522;ec:4c:4d:f6:b9:a1;136;IP-TV
10.180.16.11;Vlan3522;e4:27:71:4d:53:4f;0;IP-TV
10.180.16.12;Vlan3522;e4:27:71:52:5b:e3;1;IP-TV
10.180.16.14;Vlan3522;e4:27:71:25:79:4c;179;IP-TV
10.180.16.15;Vlan3522;e4:27:71:4f:05:1c;22;IP-TV
10.180.16.16;Vlan3522;ec:4c:4d:f2:b2:26;98;IP-TV
10.180.16.20;Vlan3522;1c:bb:a8:19:7b:8d;1;IP-TV
10.180.16.23;Vlan3522;e4:27:71:12:3d:36;69;IP-TV
10.180.16.24;Vlan3522;e4:27:71:51:c0:80;47;IP-TV
10.180.16.31;Vlan3522;e4:27:71:25:34:1d;54;IP-TV
10.180.16.32;Vlan3522;e4:27:71:1f:38:a7;4;IP-TV
10.180.16.33;Vlan3522;1c:bb:a8:19:bb:fc;5;IP-TV
10.180.16.40;Vlan3522;00:02:9b:89:6f:e9;8;IP-TV
10.180.16.45;Vlan3522;5c:e3:0e:96:53:16;4;IP-TV
10.180.16.47;Vlan3522;e4:27:71:09:0d:c1;8;IP-TV
10.180.16.50;Vlan3522;e4:27:71:27:56:51;109;IP-TV
10.180.16.52;Vlan3522;1c:bb:a8:0d:f9:ef;4;IP-TV
10.180.16.61;Vlan3522;e4:27:71:20:0c:c7;8;IP-TV
10.180.16.62;Vlan3522;ec:4c:4d:73:92:60;198;IP-TV
10.180.16.63;Vlan3522;5c:e3:0e:95:e3:00;238;IP-TV
10.180.16.64;Vlan3522;e4:27:71:5f:0c:6b;80;IP-TV
10.180.16.65;Vlan3522;ec:4c:4d:f2:e1:8f;115;IP-TV
10.180.16.69;Vlan3522;e4:27:71:20:1a:2c;157;IP-TV
10.180.16.71;Vlan3522;e4:27:71:62:5c:43;3;IP-TV
10.180.16.72;Vlan3522;ec:4c:4d:66:c9:b9;81;IP-TV
10.180.16.75;Vlan3522;1c:bb:a8:12:e5:48;56;IP-TV
10.180.16.76;Vlan3522;e4:27:71:4f:04:73;161;IP-TV
10.180.16.77;Vlan3522;1c:bb:a8:24:5e:16;0;IP-TV
10.180.16.78;Vlan3522;1c:bb:a8:0c:4c:1e;2;IP-TV
10.180.16.80;Vlan3522;ec:4c:4d:72:29:48;19;IP-TV
10.180.16.89;Vlan3522;e4:27:71:13:ff:34;7;IP-TV
10.180.16.90;Vlan3522;ec:4c:4d:66:c7:a7;233;IP-TV
10.180.16.93;Vlan3522;ec:4c:4d:f3:21:15;196;IP-TV
10.180.16.95;Vlan3522;e4:27:71:62:5c:34;174;IP-TV
10.180.16.96;Vlan3522;1c:bb:a8:1b:41:3c;0;IP-TV
10.180.16.97;Vlan3522;e4:27:71:56:67:d3;185;IP-TV
10.180.16.98;Vlan3522;1c:bb:a8:13:7e:8a;1;IP-TV
10.180.16.101;Vlan3522;e4:27:71:13:ec:62;227;IP-TV
10.180.16.104;Vlan3522;ec:4c:4d:66:60:be;51;IP-TV
10.180.16.110;Vlan3522;e4:27:71:1e:60:85;179;IP-TV
10.180.16.111;Vlan3522;1c:bb:a8:19:b0:54;1;IP-TV
10.180.16.113;Vlan3522;1c:bb:a8:24:ac:85;0;IP-TV
10.180.16.114;Vlan3522;1c:bb:a8:13:84:a8;240;IP-TV
10.180.16.116;Vlan3522;ec:4c:4d:6b:2e:ce;202;IP-TV
10.180.16.118;Vlan3522;e4:27:71:11:17:0d;228;IP-TV
10.180.16.119;Vlan3522;e4:27:71:18:5b:e7;7;IP-TV
10.180.16.121;Vlan3522;e4:27:71:5d:2c:3b;255;IP-TV
10.180.16.122;Vlan3522;bc:64:4b:78:e1:53;7;IP-TV
10.180.16.123;Vlan3522;e4:27:71:18:99:6b;40;IP-TV
10.180.16.124;Vlan3522;e4:27:71:4e:ff:74;0;IP-TV
10.180.16.127;Vlan3522;e4:27:71:25:12:fd;3;IP-TV
10.180.16.128;Vlan3522;00:1a:79:0b:0f:b0;2;IP-TV
10.180.16.131;Vlan3522;e4:27:71:0c:59:10;3;IP-TV
10.180.16.136;Vlan3522;e4:27:71:40:76:ac;203;IP-TV
10.180.16.139;Vlan3522;e4:27:71:1f:27:7b;191;IP-TV
10.180.16.140;Vlan3522;1c:bb:a8:1a:7e:b8;4;IP-TV
10.180.16.144;Vlan3522;e4:27:71:0c:66:0f;127;IP-TV
10.180.16.147;Vlan3522;ec:4c:4d:f2:e4:54;163;IP-TV
10.180.16.149;Vlan3522;1c:bb:a8:0c:32:2c;4;IP-TV
10.180.16.151;Vlan3522;e4:27:71:11:77:30;213;IP-TV
10.180.16.153;Vlan3522;ec:4c:4d:66:a2:9c;7;IP-TV
10.180.16.157;Vlan3522;ec:4c:4d:f3:4c:00;1;IP-TV
10.180.16.158;Vlan3522;e4:27:71:44:d0:b0;0;IP-TV
10.180.16.159;Vlan3522;e4:27:71:11:25:df;11;IP-TV
10.180.16.160;Vlan3522;e4:27:71:11:61:eb;0;IP-TV
10.180.16.162;Vlan3522;e4:27:71:11:7c:ff;50;IP-TV
10.180.16.163;Vlan3522;1c:bb:a8:24:af:31;223;IP-TV
10.180.16.164;Vlan3522;e4:27:71:0c:63:79;5;IP-TV
10.180.16.166;Vlan3522;e4:27:71:1e:5f:db;200;IP-TV
10.180.16.167;Vlan3522;e4:27:71:4e:fe:4e;220;IP-TV
10.180.16.171;Vlan3522;e4:27:71:18:97:a3;191;IP-TV
10.180.16.173;Vlan3522;e4:27:71:0c:59:75;100;IP-TV
10.180.16.174;Vlan3522;ec:4c:4d:66:96:c7;188;IP-TV
10.180.16.175;Vlan3522;e4:27:71:5e:ab:5c;137;IP-TV
10.180.16.176;Vlan3522;e4:27:71:1e:cc:b3;73;IP-TV
10.180.16.178;Vlan3522;e4:27:71:1f:fc:13;4;IP-TV
10.180.16.179;Vlan3522;ec:4c:4d:72:2e:8d;106;IP-TV
10.180.16.185;Vlan3522;e4:27:71:11:63:03;154;IP-TV
10.180.16.187;Vlan3522;ec:4c:4d:72:2d:e9;253;IP-TV
10.180.16.188;Vlan3522;e4:27:71:11:68:40;135;IP-TV
10.180.16.189;Vlan3522;1c:bb:a8:1a:9c:b9;1;IP-TV
10.180.16.190;Vlan3522;00:02:9b:89:1c:f1;2;IP-TV
10.180.16.193;Vlan3522;1c:bb:a8:1b:48:31;7;IP-TV
10.180.16.194;Vlan3522;1c:bb:a8:12:bc:74;240;IP-TV
10.180.16.195;Vlan3522;e4:27:71:17:18:dc;220;IP-TV
10.180.16.198;Vlan3522;ec:4c:4d:66:9f:06;224;IP-TV
10.180.16.199;Vlan3522;e4:27:71:10:6c:3c;149;IP-TV
10.180.16.201;Vlan3522;ec:4c:4d:f2:a7:73;0;IP-TV
10.180.16.203;Vlan3522;ec:4c:4d:6b:4a:6e;7;IP-TV
10.180.16.204;Vlan3522;e4:27:71:25:77:ed;184;IP-TV
10.180.16.207;Vlan3522;bc:64:4b:76:75:9b;2;IP-TV
10.180.16.211;Vlan3522;e4:27:71:67:90:cb;51;IP-TV
10.180.16.212;Vlan3522;e4:27:71:20:15:b5;123;IP-TV
10.180.16.215;Vlan3522;e4:27:71:5c:12:2e;199;IP-TV
10.180.16.216;Vlan3522;e4:27:71:26:b4:db;41;IP-TV
10.180.16.218;Vlan3522;e4:27:71:67:be:f2;202;IP-TV
10.180.16.220;Vlan3522;e4:27:71:24:fe:67;112;IP-TV
10.180.16.221;Vlan3522;e4:27:71:11:70:b6;221;IP-TV
10.180.16.224;Vlan3522;e4:27:71:24:fe:81;187;IP-TV
10.180.16.228;Vlan3522;e4:27:71:24:fd:22;200;IP-TV
10.180.16.229;Vlan3522;ec:4c:4d:6b:14:c5;126;IP-TV
10.180.16.235;Vlan3522;1c:bb:a8:24:79:de;0;IP-TV
10.180.16.236;Vlan3522;1c:bb:a8:1a:86:db;111;IP-TV
10.180.16.237;Vlan3522;e4:27:71:0a:3e:5b;0;IP-TV
10.180.16.238;Vlan3522;e4:27:71:5c:6b:de;7;IP-TV
10.180.16.239;Vlan3522;ec:4c:4d:72:29:ae;48;IP-TV
10.180.16.240;Vlan3522;1c:bb:a8:25:eb:be;2;IP-TV
10.180.16.242;Vlan3522;00:1a:79:24:1c:10;7;IP-TV
10.180.16.243;Vlan3522;1c:bb:a8:24:6f:28;4;IP-TV
10.180.16.245;Vlan3522;e4:27:71:1f:38:2e;1;IP-TV
10.180.16.248;Vlan3522;5c:e3:0e:94:b8:a0;1;IP-TV
10.180.16.250;Vlan3522;e4:27:71:5f:0c:59;33;IP-TV
10.180.16.253;Vlan3522;e4:27:71:0c:8e:44;1;IP-TV
10.180.16.255;Vlan3522;e4:27:71:11:17:10;209;IP-TV
10.180.17.2;Vlan3522;1c:bb:a8:1a:af:20;7;IP-TV
10.180.17.3;Vlan3522;e4:27:71:4f:08:e1;249;IP-TV
10.180.17.5;Vlan3522;e4:27:71:1e:e2:cb;7;IP-TV
10.180.17.6;Vlan3522;e4:27:71:5d:2c:00;68;IP-TV
10.180.17.9;Vlan3522;e4:27:71:25:0d:09;220;IP-TV
10.180.17.13;Vlan3522;e4:27:71:5f:ea:73;213;IP-TV
10.180.17.14;Vlan3522;5c:e3:0e:94:b8:e5;3;IP-TV
10.180.17.16;Vlan3522;ec:4c:4d:f0:17:bf;46;IP-TV
10.180.17.17;Vlan3522;e4:27:71:44:4d:a0;243;IP-TV
10.180.17.19;Vlan3522;ec:4c:4d:66:6d:d7;238;IP-TV
10.180.17.20;Vlan3522;e4:27:71:25:27:26;124;IP-TV
10.180.17.21;Vlan3522;1c:bb:a8:24:d2:91;195;IP-TV
10.180.17.23;Vlan3522;e4:27:71:11:26:31;2;IP-TV
10.180.17.25;Vlan3522;e4:27:71:1f:ed:1c;235;IP-TV
10.180.17.27;Vlan3522;e4:27:71:25:26:75;200;IP-TV
10.180.17.28;Vlan3522;1c:bb:a8:0d:f3:d7;214;IP-TV
10.180.17.31;Vlan3522;5c:e3:0e:95:82:b6;6;IP-TV
10.180.17.34;Vlan3522;5c:e3:0e:95:e0:c6;6;IP-TV
10.180.17.37;Vlan3522;ec:4c:4d:f2:e4:6a;175;IP-TV
10.180.17.39;Vlan3522;e4:27:71:1f:11:38;1;IP-TV
10.180.17.40;Vlan3522;1c:bb:a8:1a:ae:0d;219;IP-TV
10.180.17.42;Vlan3522;bc:64:4b:78:df:e0;0;IP-TV
10.180.17.43;Vlan3522;1c:bb:a8:1a:54:02;2;IP-TV
10.180.17.44;Vlan3522;e4:27:71:14:88:4d;1;IP-TV
10.180.17.45;Vlan3522;e4:27:71:5d:28:62;20;IP-TV
10.180.17.47;Vlan3522;00:1a:79:13:a3:9a;15;IP-TV
10.180.17.50;Vlan3522;e4:27:71:1e:60:2b;0;IP-TV
10.180.17.51;Vlan3522;1c:bb:a8:18:47:d8;3;IP-TV
10.180.17.52;Vlan3522;ec:4c:4d:f3:1f:52;26;IP-TV
10.180.17.53;Vlan3522;e4:27:71:67:c2:d1;12;IP-TV
10.180.17.54;Vlan3522;e4:27:71:29:f2:1d;245;IP-TV
10.180.17.57;Vlan3522;e4:27:71:25:84:2b;0;IP-TV
10.180.17.64;Vlan3522;1c:bb:a8:1a:71:df;1;IP-TV
10.180.17.65;Vlan3522;e4:27:71:1f:4e:7d;15;IP-TV
10.180.17.67;Vlan3522;e4:27:71:1f:00:96;57;IP-TV
10.180.17.70;Vlan3522;e4:27:71:11:7d:e8;180;IP-TV
10.180.17.71;Vlan3522;ec:4c:4d:f0:02:18;65;IP-TV
10.180.17.74;Vlan3522;00:1a:79:0b:0f:83;14;IP-TV
10.180.17.75;Vlan3522;e4:27:71:11:77:fe;226;IP-TV
10.180.17.80;Vlan3522;e4:27:71:20:04:4a;178;IP-TV
10.180.17.81;Vlan3522;e4:27:71:1e:a6:6f;4;IP-TV
10.180.17.83;Vlan3522;00:02:9b:a2:80:dd;0;IP-TV
10.180.17.85;Vlan3522;00:1a:79:13:36:53;5;IP-TV
10.180.17.86;Vlan3522;ec:4c:4d:f0:1c:dd;90;IP-TV
10.180.17.90;Vlan3522;e4:27:71:54:98:39;172;IP-TV
10.180.17.91;Vlan3522;e4:27:71:52:5b:b9;1;IP-TV
10.180.17.92;Vlan3522;e4:27:71:18:70:97;16;IP-TV
10.180.17.93;Vlan3522;e4:27:71:24:f2:f3;1;IP-TV
10.180.17.94;Vlan3522;e4:27:71:24:ff:76;31;IP-TV
10.180.17.95;Vlan3522;00:02:9b:89:47:1f;6;IP-TV
10.180.17.96;Vlan3522;e4:27:71:48:0d:23;218;IP-TV
10.180.17.101;Vlan3522;ec:4c:4d:f2:b7:92;167;IP-TV
10.180.17.103;Vlan3522;e4:27:71:29:ef:21;66;IP-TV
10.180.17.104;Vlan3522;ec:4c:4d:f2:b2:36;168;IP-TV
10.180.17.105;Vlan3522;e4:27:71:58:4e:a3;216;IP-TV
10.180.17.108;Vlan3522;1c:bb:a8:23:5e:03;5;IP-TV
10.180.17.111;Vlan3522;e4:27:71:25:21:e2;68;IP-TV
10.180.17.112;Vlan3522;ec:4c:4d:73:92:5b;52;IP-TV
10.180.17.114;Vlan3522;e4:27:71:14:19:55;194;IP-TV
10.180.17.115;Vlan3522;e4:27:71:67:ef:61;132;IP-TV
10.180.17.116;Vlan3522;1c:bb:a8:1a:78:c9;27;IP-TV
10.180.17.117;Vlan3522;e4:27:71:0c:72:bf;74;IP-TV
10.180.17.118;Vlan3522;1c:bb:a8:1a:56:01;6;IP-TV
10.180.17.119;Vlan3522;1c:bb:a8:0c:53:36;20;IP-TV
10.180.17.122;Vlan3522;5c:e3:0e:94:ba:25;2;IP-TV
10.180.17.123;Vlan3522;1c:bb:a8:0f:83:c5;5;IP-TV
10.180.17.125;Vlan3522;ec:4c:4d:f2:aa:e9;75;IP-TV
10.180.17.126;Vlan3522;ec:4c:4d:f2:c2:8b;6;IP-TV
10.180.17.127;Vlan3522;00:02:9b:8a:64:ba;19;IP-TV
10.180.17.129;Vlan3522;e4:27:71:0c:1e:02;7;IP-TV
10.180.17.132;Vlan3522;e4:27:71:10:1f:90;1;IP-TV
10.180.17.134;Vlan3522;ec:4c:4d:74:22:17;108;IP-TV
10.180.17.135;Vlan3522;e4:27:71:60:1b:3f;233;IP-TV
10.180.17.136;Vlan3522;38:6b:bb:d3:c1:98;0;IP-TV
10.180.17.137;Vlan3522;20:e5:64:f0:e2:21;0;IP-TV
10.180.17.138;Vlan3522;e4:27:71:25:33:c6;130;IP-TV
10.180.17.139;Vlan3522;ec:4c:4d:72:2d:c2;257;IP-TV
10.180.17.140;Vlan3522;e4:27:71:24:ff:d7;199;IP-TV
10.180.17.141;Vlan3522;1c:bb:a8:24:6a:48;0;IP-TV
10.180.17.142;Vlan3522;1c:bb:a8:05:af:8f;2;IP-TV
10.180.17.145;Vlan3522;5c:e3:0e:95:aa:0e;152;IP-TV
10.180.17.148;Vlan3522;1c:bb:a8:12:c7:18;6;IP-TV
10.180.17.149;Vlan3522;1c:bb:a8:19:c1:16;0;IP-TV
10.180.17.153;Vlan3522;ec:4c:4d:66:c9:b8;2;IP-TV
10.180.17.155;Vlan3522;e4:27:71:60:35:53;226;IP-TV
10.180.17.158;Vlan3522;e4:27:71:62:5c:5c;58;IP-TV
10.180.17.159;Vlan3522;1c:bb:a8:1a:9c:66;1;IP-TV
10.180.17.163;Vlan3522;1c:bb:a8:24:b1:21;4;IP-TV
10.180.17.164;Vlan3522;00:1a:79:0c:cd:99;1;IP-TV
10.180.17.165;Vlan3522;e4:27:71:67:9f:b3;12;IP-TV
10.180.17.166;Vlan3522;1c:bb:a8:17:9c:0b;66;IP-TV
10.180.17.167;Vlan3522;ec:4c:4d:72:2e:89;30;IP-TV
10.180.17.168;Vlan3522;1c:bb:a8:23:5f:30;0;IP-TV
10.180.17.170;Vlan3522;e4:27:71:51:8c:23;0;IP-TV
10.180.17.173;Vlan3522;e4:27:71:10:45:e4;147;IP-TV
10.180.17.177;Vlan3522;e4:27:71:0c:1d:a2;94;IP-TV
10.180.17.179;Vlan3522;ec:4c:4d:f3:4a:5f;168;IP-TV
10.180.17.181;Vlan3522;e4:27:71:25:2e:19;107;IP-TV
10.180.17.183;Vlan3522;e4:27:71:67:e1:37;6;IP-TV
10.180.17.184;Vlan3522;00:1a:79:0f:87:67;0;IP-TV
10.180.17.188;Vlan3522;e4:27:71:1e:6e:fe;0;IP-TV
10.180.17.190;Vlan3522;e4:27:71:52:5f:9d;67;IP-TV
10.180.17.191;Vlan3522;e4:27:71:1e:60:b0;21;IP-TV
10.180.17.197;Vlan3522;e4:27:71:5d:32:a9;98;IP-TV
10.180.17.198;Vlan3522;ec:4c:4d:70:75:7c;173;IP-TV
10.180.17.200;Vlan3522;1c:bb:a8:0c:55:2a;2;IP-TV
10.180.17.201;Vlan3522;00:1a:79:13:92:a3;4;IP-TV
10.180.17.202;Vlan3522;1c:bb:a8:1b:99:b5;0;IP-TV
10.180.17.203;Vlan3522;e4:27:71:48:08:1c;84;IP-TV
10.180.17.204;Vlan3522;5c:e3:0e:e0:59:3f;22;IP-TV
10.180.17.205;Vlan3522;1c:bb:a8:19:c4:61;1;IP-TV
10.180.17.206;Vlan3522;e4:27:71:52:5f:19;0;IP-TV
10.180.17.207;Vlan3522;e4:27:71:10:23:97;242;IP-TV
10.180.17.208;Vlan3522;00:02:9b:89:9f:a6;3;IP-TV
10.180.17.209;Vlan3522;7c:bf:b1:58:9b:de;0;IP-TV
10.180.17.211;Vlan3522;7c:bf:b1:58:aa:e6;0;IP-TV
10.180.17.212;Vlan3522;e4:27:71:4f:16:0c;94;IP-TV
10.180.17.213;Vlan3522;e4:27:71:68:71:d3;110;IP-TV
10.180.17.214;Vlan3522;ec:4c:4d:f6:bb:d9;0;IP-TV
10.180.17.217;Vlan3522;e4:27:71:1f:ec:79;207;IP-TV
10.180.17.218;Vlan3522;1c:bb:a8:19:c5:24;1;IP-TV
10.180.17.219;Vlan3522;ec:4c:4d:f2:c8:de;251;IP-TV
10.180.17.220;Vlan3522;e4:27:71:01:b2:50;0;IP-TV
10.180.17.222;Vlan3522;e4:27:71:1f:fc:a3;3;IP-TV
10.180.17.226;Vlan3522;1c:bb:a8:1a:56:9f;1;IP-TV
10.180.17.227;Vlan3522;e4:27:71:5f:ea:e0;260;IP-TV
10.180.17.228;Vlan3522;1c:bb:a8:1a:a0:41;166;IP-TV
10.180.17.231;Vlan3522;e4:27:71:18:9a:b6;1;IP-TV
10.180.17.235;Vlan3522;1c:bb:a8:1a:a2:87;23;IP-TV
10.180.17.236;Vlan3522;e4:27:71:58:7c:bf;125;IP-TV
10.180.17.239;Vlan3522;e4:27:71:1f:10:e8;1;IP-TV
10.180.17.240;Vlan3522;1c:bb:a8:1b:9b:bf;43;IP-TV
10.180.17.241;Vlan3522;e4:27:71:25:84:44;87;IP-TV
10.180.17.245;Vlan3522;ec:4c:4d:f6:d2:e0;199;IP-TV
10.180.17.247;Vlan3522;1c:bb:a8:24:c0:0c;161;IP-TV
10.180.17.249;Vlan3522;e4:27:71:60:28:71;99;IP-TV
10.180.17.254;Vlan3522;e4:27:71:52:5f:be;0;IP-TV
10.180.17.255;Vlan3522;1c:bb:a8:04:31:38;94;IP-TV
10.180.18.1;Vlan3522;e4:27:71:44:50:96;187;IP-TV
10.180.18.2;Vlan3522;1c:bb:a8:12:17:8c;124;IP-TV
10.180.18.5;Vlan3522;e4:27:71:62:5c:bc;239;IP-TV
10.180.18.6;Vlan3522;5c:e3:0e:96:a0:1b;9;IP-TV
10.180.18.10;Vlan3522;e4:27:71:20:02:9c;5;IP-TV
10.180.18.11;Vlan3522;e4:27:71:11:71:79;129;IP-TV
10.180.18.13;Vlan3522;ec:4c:4d:f0:1b:21;160;IP-TV
10.180.18.15;Vlan3522;ec:4c:4d:f0:28:4f;83;IP-TV
10.180.18.16;Vlan3522;e4:27:71:1f:fb:99;222;IP-TV
10.180.18.17;Vlan3522;ec:4c:4d:f2:c6:78;23;IP-TV
10.180.18.18;Vlan3522;5c:e3:0e:94:b7:43;3;IP-TV
10.180.18.19;Vlan3522;e4:27:71:18:60:c6;35;IP-TV
10.180.18.23;Vlan3522;e4:27:71:1f:ed:a1;11;IP-TV
10.180.18.24;Vlan3522;1c:bb:a8:04:5f:1c;169;IP-TV
10.180.18.25;Vlan3522;e4:27:71:20:19:da;231;IP-TV
10.180.18.26;Vlan3522;e4:27:71:0f:d0:f1;26;IP-TV
10.180.18.29;Vlan3522;e4:27:71:51:fe:6e;16;IP-TV
10.180.18.31;Vlan3522;e4:27:71:20:13:a7;199;IP-TV
10.180.18.32;Vlan3522;1c:bb:a8:1a:93:61;3;IP-TV
10.180.18.33;Vlan3522;ec:4c:4d:f2:ab:5f;43;IP-TV
10.180.18.34;Vlan3522;e4:27:71:11:0b:99;110;IP-TV
10.180.18.37;Vlan3522;e4:27:71:25:84:12;67;IP-TV
10.180.18.38;Vlan3522;bc:64:4b:a1:f9:5b;168;IP-TV
10.180.18.39;Vlan3522;e4:27:71:1e:bb:00;7;IP-TV
10.180.18.46;Vlan3522;ec:4c:4d:f0:1c:c2;155;IP-TV
10.180.18.50;Vlan3522;e4:27:71:1f:11:17;1;IP-TV
10.180.18.51;Vlan3522;ec:4c:4d:66:6b:52;172;IP-TV
10.180.18.53;Vlan3522;ec:4c:4d:66:5b:21;123;IP-TV
10.180.18.54;Vlan3522;e4:27:71:11:81:8a;137;IP-TV
10.180.18.56;Vlan3522;e4:27:71:40:74:f0;210;IP-TV
10.180.18.57;Vlan3522;e4:27:71:67:bc:2b;75;IP-TV
10.180.18.58;Vlan3522;1c:bb:a8:27:6e:1f;197;IP-TV
10.180.18.61;Vlan3522;e4:27:71:11:3e:e3;23;IP-TV
10.180.18.62;Vlan3522;e4:27:71:0c:bb:77;122;IP-TV
10.180.18.63;Vlan3522;1c:bb:a8:1a:a0:98;0;IP-TV
10.180.18.65;Vlan3522;1c:bb:a8:24:68:29;0;IP-TV
10.180.18.66;Vlan3522;e4:27:71:62:5c:69;174;IP-TV
10.180.18.67;Vlan3522;e4:27:71:25:24:ba;47;IP-TV
10.180.18.68;Vlan3522;ec:4c:4d:6b:1a:8f;4;IP-TV
10.180.18.70;Vlan3522;e4:27:71:25:0d:05;4;IP-TV
10.180.18.71;Vlan3522;e4:27:71:62:5e:d1;88;IP-TV
10.180.18.73;Vlan3522;ec:4c:4d:73:8e:fd;49;IP-TV
10.180.18.74;Vlan3522;ec:4c:4d:f6:d3:3e;58;IP-TV
10.180.18.75;Vlan3522;e4:27:71:20:0d:0a;80;IP-TV
10.180.18.76;Vlan3522;e4:27:71:11:71:eb;0;IP-TV
10.180.18.79;Vlan3522;38:6b:bb:d3:c0:54;0;IP-TV
10.180.18.80;Vlan3522;e4:27:71:29:62:ef;5;IP-TV
10.180.18.81;Vlan3522;e4:27:71:13:bb:af;5;IP-TV
10.180.18.87;Vlan3522;e4:27:71:5f:dc:ef;95;IP-TV
10.180.18.91;Vlan3522;e4:27:71:54:6b:88;0;IP-TV
10.180.18.92;Vlan3522;e4:27:71:18:96:eb;2;IP-TV
10.180.18.93;Vlan3522;e4:27:71:2a:d8:36;230;IP-TV
10.180.18.96;Vlan3522;ec:4c:4d:6b:52:07;7;IP-TV
10.180.18.102;Vlan3522;ec:4c:4d:74:34:66;59;IP-TV
10.180.18.104;Vlan3522;ec:4c:4d:73:93:02;14;IP-TV
10.180.18.107;Vlan3522;ec:4c:4d:66:a2:c2;13;IP-TV
10.180.18.108;Vlan3522;ec:4c:4d:66:6f:e4;79;IP-TV
10.180.18.111;Vlan3522;e4:27:71:5d:2d:12;180;IP-TV
10.180.18.112;Vlan3522;5c:e3:0e:96:9e:7f;2;IP-TV
10.180.18.122;Vlan3522;e4:27:71:25:83:7c;111;IP-TV
10.180.18.124;Vlan3522;e4:27:71:5c:6c:fd;1;IP-TV
10.180.18.125;Vlan3522;e4:27:71:25:2c:cc;12;IP-TV
10.180.18.126;Vlan3522;e4:27:71:5f:0c:49;153;IP-TV
10.180.18.128;Vlan3522;e4:27:71:58:6b:2c;86;IP-TV
10.180.18.131;Vlan3522;e4:27:71:14:55:d2;4;IP-TV
10.180.18.132;Vlan3522;e4:27:71:5c:65:e0;202;IP-TV
10.180.18.133;Vlan3522;ec:4c:4d:72:2e:5b;1;IP-TV
10.180.18.135;Vlan3522;1c:bb:a8:19:bb:fa;4;IP-TV
10.180.18.136;Vlan3522;e4:27:71:1f:d1:f1;239;IP-TV
10.180.18.141;Vlan3522;e4:27:71:5e:a9:f4;1;IP-TV
10.180.18.142;Vlan3522;e4:27:71:0c:a7:a2;224;IP-TV
